Дата продажи,Код номенклатуры,sales,returns,net_sales,avg_price
2026-03-29,247803775,31,0.0,31.0,1363.8929032258065
2026-03-29,247803776,21,3.0,18.0,1285.047619047619
2026-03-29,248166626,132,6.0,126.0,1955.0347368421053
2026-03-29,248173261,57,5.0,52.0,2022.9983050847457
2026-03-29,248591628,10,2.0,8.0,1825.0
2026-03-29,248591629,8,2.0,6.0,1800.75
2026-03-29,248639013,119,1.0,118.0,1778.3413333333333
2026-03-29,248639014,47,5.0,42.0,1869.9921276595746
2026-03-29,251889892,2,0.0,2.0,1657.825
2026-03-29,251889894,14,0.0,14.0,1823.0714285714287
2026-03-29,258836990,2,0.0,2.0,1052.0
2026-03-29,262595711,1,0.0,1.0,1116.0
2026-03-29,278278778,2,0.0,2.0,1815.0
2026-03-29,278837544,1,0.0,1.0,1012.0
2026-03-29,286985384,2,0.0,2.0,1660.0
2026-03-29,286985385,8,0.0,8.0,1660.0
2026-03-29,296818633,2,0.0,2.0,843.0
2026-03-29,300294506,5,0.0,5.0,1912.9119999999998
2026-03-29,300294507,9,0.0,9.0,1742.0
2026-03-29,331575070,7,0.0,7.0,1102.5
2026-03-29,331575073,5,0.0,5.0,1237.2
2026-03-29,331575074,11,1.0,10.0,1286.9945454545455
2026-03-29,331575075,10,2.0,8.0,1264.9
2026-03-29,337308569,5,0.0,5.0,1751.0
2026-03-29,366760796,4,1.0,3.0,1168.5
2026-03-29,366760798,1,0.0,1.0,1243.0
2026-03-29,366813884,2,0.0,2.0,1142.0
2026-03-29,366813885,4,0.0,4.0,1075.0
2026-03-29,384494968,1,0.0,1.0,1250.0
2026-03-29,444461581,42,0.0,42.0,1808.8923255813952
2026-03-29,451093486,6,1.0,5.0,1271.0
2026-03-29,462870185,13,0.0,13.0,1912.3495833333332
2026-03-29,462870186,21,2.0,19.0,1842.4286363636363
2026-03-29,462878720,2,0.0,2.0,1365.0
2026-03-29,467007550,54,3.0,51.0,1815.017222222222
2026-03-29,468506772,12,1.0,11.0,1862.0
2026-03-29,468506773,5,1.0,4.0,2196.108
2026-03-29,471342171,20,0.0,20.0,3601.935714285714
2026-03-29,474397318,97,6.0,91.0,1829.4570707070707
2026-03-29,474629420,30,1.0,29.0,1779.6767741935485
2026-03-29,475748707,32,1.0,31.0,2023.6875
2026-03-29,475759397,29,4.0,25.0,1868.7144642857143
2026-03-29,488493915,6,0.0,6.0,3578.683333333333
2026-03-29,504801009,1,0.0,1.0,800.0
2026-03-29,516856408,22,1.0,21.0,2501.998181818182
2026-03-29,528912182,1,0.0,1.0,876.0
2026-03-29,541096165,3,1.0,2.0,1858.5
2026-03-29,541096166,1,0.0,1.0,2700.0
2026-03-29,541096167,14,0.0,14.0,1679.99
2026-03-29,549254419,2,0.0,2.0,1578.0
2026-03-29,585840779,1,0.0,1.0,931.0
2026-03-29,585840780,1,0.0,1.0,771.0
2026-03-29,681642682,1,0.0,1.0,1750.0
2026-03-29,715890126,2,0.0,2.0,1400.0
2026-03-29,715890127,1,0.0,1.0,1440.0
2026-03-29,715890129,1,0.0,1.0,1560.0
2026-03-29,732543825,1,0.0,1.0,1650.0
2026-03-29,732543829,5,0.0,5.0,1750.0
2026-03-29,756653629,4,0.0,4.0,2250.0
2026-03-29,759970497,1,0.0,1.0,1300.0
2026-03-29,760169673,1,0.0,1.0,1550.0
2026-03-29,760169674,6,0.0,6.0,1300.0
2026-03-29,760323301,36,0.0,36.0,1749.9983333333334
2026-03-29,760323302,10,1.0,9.0,2548.0
2026-03-29,760323303,2,0.0,2.0,2400.0
2026-03-29,760323304,20,0.0,20.0,2250.0
2026-03-29,760323305,5,1.0,4.0,2400.018
2026-03-29,760323306,8,0.0,8.0,2550.0
2026-03-29,760323307,25,1.0,24.0,1950.0035999999998
2026-03-29,775902154,20,1.0,19.0,1100.0
2026-03-29,775902155,2,0.0,2.0,1000.0
2026-03-29,775902156,4,0.0,4.0,1000.0
2026-03-29,775902157,4,0.0,4.0,1000.0
2026-03-29,775902158,2,0.0,2.0,1000.0
2026-03-29,775902160,4,0.0,4.0,1000.0
2026-03-29,783403723,16,0.0,16.0,2117.6470588235293
2026-03-29,783403724,19,0.0,19.0,2300.0
2026-03-29,783403725,10,2.0,8.0,2350.0
2026-03-29,788921071,52,2.0,50.0,2050.945283018868
2026-03-29,788921072,15,1.0,14.0,1950.0026666666668
2026-03-29,788921073,31,1.0,30.0,2200.0
2026-03-29,788940601,8,1.0,7.0,3543.75
2026-03-29,788940602,16,1.0,15.0,3662.5
2026-03-29,788940603,15,2.0,13.0,3550.0
2026-03-29,788940604,16,2.0,14.0,3350.064375
2026-03-29,788946367,28,2.0,26.0,2050.017142857143
2026-03-29,789090595,19,5.0,14.0,1800.0063157894738
2026-03-29,789090596,10,0.0,10.0,1800.0
2026-03-29,789090597,17,0.0,17.0,1850.0
2026-03-29,789090598,16,4.0,12.0,1787.5
2026-03-29,790500903,20,1.0,19.0,1852.5
2026-03-29,790500904,13,1.0,12.0,1773.076923076923
2026-03-29,790500905,23,1.0,22.0,1932.608695652174
2026-03-29,790943351,4,0.0,4.0,1360.0
2026-03-29,800256397,6,0.0,6.0,3800.0
2026-03-29,800256398,5,2.0,3.0,3800.0
2026-03-29,800270333,6,0.0,6.0,3800.0
2026-03-29,800270334,5,0.0,5.0,3999.976
2026-03-29,800280518,6,0.0,6.0,2500.0733333333333
2026-03-29,800280519,5,1.0,4.0,2200.0
2026-03-29,806630258,1,0.0,1.0,1160.0
2026-03-29,847993701,9,0.0,9.0,1288.888888888889
2026-03-29,847993702,1,0.0,1.0,1175.0
2026-03-29,850497739,2,0.0,2.0,1400.0
2026-03-29,874138991,3,0.0,3.0,1233.3333333333333
2026-03-29,874138996,2,0.0,2.0,1200.0
2026-03-29,874196280,1,0.0,1.0,1240.0
2026-03-29,874196281,2,0.0,2.0,1320.0
2026-03-29,874196283,2,0.0,2.0,1360.0
2026-03-29,876141603,4,0.0,4.0,1640.0
2026-03-29,876141604,1,0.0,1.0,1600.0
2026-03-29,876141606,1,0.0,1.0,1600.0
2026-03-29,876153167,1,0.0,1.0,1200.0
2026-03-29,892657953,2,0.0,2.0,3700.0
2026-03-30,219033581,1,0.0,1.0,1686.0
2026-03-30,220783118,1,0.0,1.0,1828.0
2026-03-30,220783121,1,0.0,1.0,2090.0
2026-03-30,220783128,3,0.0,3.0,1520.0
2026-03-30,220783129,1,0.0,1.0,1732.0
2026-03-30,220796910,10,0.0,10.0,1054.982
2026-03-30,220796916,14,0.0,14.0,1184.0
2026-03-30,220796924,8,0.0,8.0,1085.0
2026-03-30,220796932,2,0.0,2.0,989.0
2026-03-30,221216935,1,0.0,1.0,848.5
2026-03-30,221217363,5,0.0,5.0,1206.0
2026-03-30,223302777,2,0.0,2.0,1239.0
2026-03-30,223615358,1,0.0,1.0,1622.0
2026-03-30,225505021,3,0.0,3.0,360.0
2026-03-30,247803775,25,0.0,25.0,1363.9576000000002
2026-03-30,247803776,13,2.0,11.0,1285.0461538461536
2026-03-30,248166626,151,5.0,146.0,1988.0913245033112
2026-03-30,248173261,55,4.0,51.0,2080.084
2026-03-30,248591628,19,1.0,18.0,1825.0
2026-03-30,248591629,6,2.0,4.0,1806.0
2026-03-30,248639013,106,3.0,103.0,1774.2180373831775
2026-03-30,248639014,55,2.0,53.0,1869.9959999999999
2026-03-30,251889892,1,0.0,1.0,1658.0
2026-03-30,251889894,12,1.0,11.0,1822.5833333333333
2026-03-30,253237666,1,0.0,1.0,1845.0
2026-03-30,278278778,1,0.0,1.0,1815.0
2026-03-30,278837827,3,0.0,3.0,918.0
2026-03-30,279007387,1,0.0,1.0,1815.0
2026-03-30,286985384,3,0.0,3.0,1660.0
2026-03-30,296818633,8,0.0,8.0,843.0
2026-03-30,300294506,9,0.0,9.0,1913.0
2026-03-30,300294507,5,1.0,4.0,1741.9099999999999
2026-03-30,331575070,12,0.0,12.0,1274.0
2026-03-30,331575073,3,1.0,2.0,1230.3333333333333
2026-03-30,331575074,18,0.0,18.0,1208.8347368421053
2026-03-30,331575075,12,2.0,10.0,1274.0
2026-03-30,337308569,1,0.0,1.0,1751.0
2026-03-30,366760796,4,0.0,4.0,1199.29
2026-03-30,366760798,4,0.0,4.0,1153.0
2026-03-30,366813884,5,0.0,5.0,1086.2
2026-03-30,366813885,2,0.0,2.0,1245.0
2026-03-30,384494968,4,0.0,4.0,1250.0
2026-03-30,444461581,40,3.0,37.0,1851.9907500000002
2026-03-30,451093486,3,0.0,3.0,1271.0
2026-03-30,462870185,14,0.0,14.0,1912.4285714285713
2026-03-30,462870186,23,0.0,23.0,1844.391304347826
2026-03-30,462878720,2,0.0,2.0,1365.0
2026-03-30,467007550,54,4.0,50.0,1819.0924074074076
2026-03-30,468506772,9,0.0,9.0,1862.128888888889
2026-03-30,468506773,2,0.0,2.0,2196.0
2026-03-30,471342171,15,2.0,13.0,3782.0
2026-03-30,474397318,103,2.0,101.0,1869.7382524271845
2026-03-30,474629420,40,1.0,39.0,1836.0
2026-03-30,475748707,30,0.0,30.0,2019.9453333333333
2026-03-30,475759397,32,3.0,29.0,1854.0
2026-03-30,488493915,3,0.0,3.0,3702.096666666667
2026-03-30,504801009,2,0.0,2.0,800.0
2026-03-30,516856408,9,0.0,9.0,2442.0
2026-03-30,541096165,1,0.0,1.0,2478.0
2026-03-30,541096167,20,0.0,20.0,1680.006
2026-03-30,549254419,1,0.0,1.0,1578.0
2026-03-30,649988707,3,0.0,3.0,1800.0
2026-03-30,681642682,5,0.0,5.0,1750.0
2026-03-30,715890126,4,0.0,4.0,1400.085
2026-03-30,715890127,2,0.0,2.0,1440.0
2026-03-30,715890128,1,0.0,1.0,1560.0
2026-03-30,715890129,2,0.0,2.0,1560.0
2026-03-30,732543825,2,0.0,2.0,1650.0
2026-03-30,732543827,1,0.0,1.0,1700.0
2026-03-30,732543829,3,0.0,3.0,1312.5
2026-03-30,756653629,1,0.0,1.0,2250.0
2026-03-30,760169672,1,0.0,1.0,1500.0
2026-03-30,760169673,1,0.0,1.0,1550.0
2026-03-30,760169674,10,0.0,10.0,1300.0059999999999
2026-03-30,760169675,4,0.0,4.0,1550.3025
2026-03-30,760323301,20,1.0,19.0,1749.993
2026-03-30,760323302,4,0.0,4.0,2548.0075
2026-03-30,760323303,4,0.0,4.0,2400.0
2026-03-30,760323304,14,3.0,11.0,2100.0
2026-03-30,760323305,11,2.0,9.0,2400.0054545454545
2026-03-30,760323306,3,1.0,2.0,2550.0
2026-03-30,760323307,21,0.0,21.0,1949.9980952380952
2026-03-30,775902154,24,1.0,23.0,1100.0491666666667
2026-03-30,775902155,2,0.0,2.0,1000.0
2026-03-30,775902156,3,0.0,3.0,1000.0
2026-03-30,775902160,2,1.0,1.0,1000.0
2026-03-30,783403723,18,2.0,16.0,2131.575263157895
2026-03-30,783403724,10,1.0,9.0,2300.011
2026-03-30,783403725,7,0.0,7.0,2350.0
2026-03-30,788921071,59,4.0,55.0,2092.374406779661
2026-03-30,788921072,17,2.0,15.0,1950.0
2026-03-30,788921073,35,3.0,32.0,2200.0
2026-03-30,788940601,8,2.0,6.0,3543.76375
2026-03-30,788940602,15,1.0,14.0,3700.1226666666666
2026-03-30,788940603,6,1.0,5.0,3575.0
2026-03-30,788940604,10,2.0,8.0,3380.023
2026-03-30,788946367,22,3.0,19.0,2045.4781818181816
2026-03-30,789090595,15,1.0,14.0,1800.0
2026-03-30,789090596,14,2.0,12.0,1800.0835714285713
2026-03-30,789090597,33,3.0,30.0,1795.5935294117646
2026-03-30,789090598,21,1.0,20.0,1811.904761904762
2026-03-30,790500903,25,3.0,22.0,1844.0367999999999
2026-03-30,790500904,15,1.0,14.0,1776.7606666666666
2026-03-30,790500905,31,3.0,28.0,1937.0967741935483
2026-03-30,790943351,1,0.0,1.0,1360.0
2026-03-30,796326738,3,0.0,3.0,800.0
2026-03-30,796420740,2,0.0,2.0,720.0
2026-03-30,796583763,1,0.0,1.0,2100.0
2026-03-30,800256397,8,1.0,7.0,3800.0
2026-03-30,800256398,4,2.0,2.0,3799.985
2026-03-30,800270333,7,1.0,6.0,3757.1428571428573
2026-03-30,800270334,8,0.0,8.0,4000.0
2026-03-30,800280518,7,0.0,7.0,2485.714285714286
2026-03-30,800280519,2,0.0,2.0,2600.0
2026-03-30,806630258,2,0.0,2.0,1160.0
2026-03-30,847993701,5,0.0,5.0,1280.018
2026-03-30,874138995,1,0.0,1.0,1320.0
2026-03-30,874196280,4,0.0,4.0,1260.0
2026-03-30,874196281,3,0.0,3.0,1280.0
2026-03-30,874196283,13,0.0,13.0,1341.5361538461539
2026-03-30,876141603,10,1.0,9.0,1640.0
2026-03-30,876141604,7,2.0,5.0,1600.0
2026-03-30,876141605,1,0.0,1.0,1600.0
2026-03-30,876141606,6,0.0,6.0,1600.0
2026-03-30,892657953,4,0.0,4.0,3700.0
2026-03-31,219033581,1,0.0,1.0,1686.0
2026-03-31,220783118,1,0.0,1.0,1828.0
2026-03-31,220783128,5,0.0,5.0,1520.0
2026-03-31,220783129,1,0.0,1.0,1732.0
2026-03-31,220796910,4,0.0,4.0,1055.0075
2026-03-31,220796916,26,1.0,25.0,1140.1525925925926
2026-03-31,220796924,14,0.0,14.0,1084.9678571428572
2026-03-31,221216505,1,0.0,1.0,1703.0
2026-03-31,221217363,5,0.0,5.0,1206.02
2026-03-31,223302777,1,0.0,1.0,1239.0
2026-03-31,223615358,1,0.0,1.0,1622.0
2026-03-31,225505021,2,0.0,2.0,360.0
2026-03-31,247803775,25,1.0,24.0,1363.9807999999998
2026-03-31,247803776,15,1.0,14.0,1285.0586666666668
2026-03-31,248166626,156,5.0,151.0,2004.1897435897433
2026-03-31,248173261,75,8.0,67.0,2093.472133333333
2026-03-31,248591628,15,1.0,14.0,1825.0
2026-03-31,248591629,7,0.0,7.0,1806.0
2026-03-31,248639013,101,3.0,98.0,1721.1920792079206
2026-03-31,248639014,54,2.0,52.0,1803.2142857142858
2026-03-31,251889892,3,0.0,3.0,1105.3333333333333
2026-03-31,251889894,14,2.0,12.0,1826.0071428571428
2026-03-31,262596137,1,0.0,1.0,0.0
2026-03-31,278278778,2,0.0,2.0,1815.0
2026-03-31,286985384,3,0.0,3.0,1660.0
2026-03-31,296818633,9,0.0,9.0,842.9844444444444
2026-03-31,300294506,14,0.0,14.0,1912.9607142857144
2026-03-31,300294507,7,1.0,6.0,1741.935714285714
2026-03-31,315032004,1,0.0,1.0,1467.0
2026-03-31,331575070,15,0.0,15.0,1267.464
2026-03-31,331575073,4,0.0,4.0,1297.0
2026-03-31,331575074,16,1.0,15.0,1287.0
2026-03-31,331575075,12,2.0,10.0,1274.0674999999999
2026-03-31,337308569,2,0.0,2.0,1725.5
2026-03-31,366760796,6,0.0,6.0,1189.0
2026-03-31,366760798,3,0.0,3.0,1163.0
2026-03-31,366813884,3,0.0,3.0,1235.0
2026-03-31,377241928,1,0.0,1.0,1062.0
2026-03-31,377242549,1,0.0,1.0,1503.0
2026-03-31,384494968,2,0.0,2.0,1250.0
2026-03-31,384494969,1,0.0,1.0,1260.0
2026-03-31,444461581,39,2.0,37.0,1852.0
2026-03-31,462870185,3,0.0,3.0,1876.6666666666667
2026-03-31,462870186,32,1.0,31.0,1889.8390625
2026-03-31,462878720,1,0.0,1.0,1365.0
2026-03-31,467007550,42,4.0,38.0,1856.9409523809525
2026-03-31,468506772,9,1.0,8.0,1861.9977777777776
2026-03-31,471342171,26,0.0,26.0,3782.0038461538466
2026-03-31,474397318,102,3.0,99.0,1813.5069607843136
2026-03-31,474629420,36,3.0,33.0,1843.75
2026-03-31,475748707,51,1.0,50.0,2024.9256862745099
2026-03-31,475759397,15,4.0,11.0,1908.9846666666667
2026-03-31,488493915,3,0.0,3.0,3702.0
2026-03-31,504801009,6,0.0,6.0,800.0
2026-03-31,516856408,18,1.0,17.0,2343.0
2026-03-31,516856409,3,0.0,3.0,615.3333333333334
2026-03-31,528912198,1,0.0,1.0,0.0
2026-03-31,541096165,2,0.0,2.0,2478.0
2026-03-31,541096167,16,0.0,16.0,1687.5
2026-03-31,649988707,4,0.0,4.0,1800.19
2026-03-31,681642682,2,0.0,2.0,1750.0
2026-03-31,715890127,1,0.0,1.0,1440.0
2026-03-31,715890128,1,0.0,1.0,1560.0
2026-03-31,715890129,1,0.0,1.0,1560.0
2026-03-31,732543825,2,0.0,2.0,1650.0
2026-03-31,732543827,1,0.0,1.0,1700.0
2026-03-31,732543829,3,0.0,3.0,1750.0
2026-03-31,759970497,2,0.0,2.0,1300.0
2026-03-31,760169672,1,0.0,1.0,1500.0
2026-03-31,760169674,4,0.0,4.0,1300.0149999999999
2026-03-31,760169675,1,0.0,1.0,1550.0
2026-03-31,760169676,1,0.0,1.0,1650.0
2026-03-31,760323301,27,2.0,25.0,1687.514642857143
2026-03-31,760323302,6,0.0,6.0,2548.0
2026-03-31,760323304,11,0.0,11.0,2249.9881818181816
2026-03-31,760323305,12,1.0,11.0,2215.3846153846152
2026-03-31,760323306,4,0.0,4.0,2550.0
2026-03-31,760323307,26,1.0,25.0,1950.0
2026-03-31,775902154,21,1.0,20.0,1100.0047619047618
2026-03-31,775902155,2,0.0,2.0,1000.0
2026-03-31,775902156,2,0.0,2.0,1000.0
2026-03-31,775902160,2,0.0,2.0,1000.0
2026-03-31,783403723,19,1.0,18.0,2250.03
2026-03-31,783403724,16,0.0,16.0,2300.0
2026-03-31,783403725,15,0.0,15.0,2350.0
2026-03-31,788921071,54,7.0,47.0,2078.1852727272726
2026-03-31,788921072,14,1.0,13.0,1950.0064285714286
2026-03-31,788921073,37,3.0,34.0,2200.008108108108
2026-03-31,788940601,6,1.0,5.0,3541.6666666666665
2026-03-31,788940602,17,1.0,16.0,3699.994705882353
2026-03-31,788940603,12,1.0,11.0,3624.9925000000003
2026-03-31,788940604,9,2.0,7.0,3450.0
2026-03-31,788946367,20,3.0,17.0,2180.0
2026-03-31,789090595,20,0.0,20.0,1800.0040000000001
2026-03-31,789090596,15,3.0,12.0,1800.0
2026-03-31,789090597,30,0.0,30.0,1734.3721875
2026-03-31,789090598,20,2.0,18.0,1834.9985000000001
2026-03-31,790500903,30,1.0,29.0,1861.6666666666667
2026-03-31,790500904,12,1.0,11.0,1783.3333333333333
2026-03-31,790500905,24,1.0,23.0,1985.4166666666667
2026-03-31,790943351,2,1.0,1.0,1360.0
2026-03-31,796326738,3,0.0,3.0,800.0
2026-03-31,796420740,1,0.0,1.0,680.0
2026-03-31,796583761,1,0.0,1.0,2100.1
2026-03-31,796583763,2,0.0,2.0,2100.0
2026-03-31,800256397,6,1.0,5.0,3800.0
2026-03-31,800256398,6,1.0,5.0,3783.3333333333335
2026-03-31,800270333,8,0.0,8.0,3749.98875
2026-03-31,800270334,10,1.0,9.0,4000.16
2026-03-31,800280518,2,0.0,2.0,2500.0
2026-03-31,800280519,6,0.0,6.0,2600.0
2026-03-31,806630258,2,0.0,2.0,1160.0
2026-03-31,847993700,1,0.0,1.0,1250.06
2026-03-31,847993701,10,0.0,10.0,1279.956
2026-03-31,847993702,2,0.0,2.0,1162.5
2026-03-31,874138991,1,0.0,1.0,1200.0
2026-03-31,874196280,3,0.0,3.0,1306.6666666666667
2026-03-31,874196281,10,0.0,10.0,1300.0
2026-03-31,874196283,21,0.0,21.0,1344.767619047619
2026-03-31,876141603,8,0.0,8.0,1639.98875
2026-03-31,876141604,5,0.0,5.0,1600.0
2026-03-31,876141605,6,0.0,6.0,1600.0116666666665
2026-03-31,876141606,3,0.0,3.0,1600.0
2026-03-31,876153167,2,0.0,2.0,1200.0
2026-03-31,892657953,5,0.0,5.0,3720.0
2026-04-01,218467926,2,0.0,2.0,1015.0
2026-04-01,219033581,1,0.0,1.0,1686.0
2026-04-01,219037028,2,0.0,2.0,1886.0
2026-04-01,220783118,1,0.0,1.0,1828.0
2026-04-01,220783128,5,0.0,5.0,1520.0
2026-04-01,220783129,1,0.0,1.0,1732.0
2026-04-01,220796910,6,0.0,6.0,1055.0
2026-04-01,220796916,17,1.0,16.0,1184.0070588235294
2026-04-01,220796924,13,0.0,13.0,940.3333333333334
2026-04-01,220796932,2,0.0,2.0,989.0
2026-04-01,221217363,7,0.0,7.0,1206.0114285714285
2026-04-01,223615358,2,0.0,2.0,1622.0
2026-04-01,225505021,4,0.0,4.0,360.0
2026-04-01,247803775,21,0.0,21.0,1363.9542857142858
2026-04-01,247803776,20,0.0,20.0,1285.0
2026-04-01,248166626,128,5.0,123.0,2027.978125
2026-04-01,248173261,71,5.0,66.0,2106.7295774647887
2026-04-01,248591628,19,1.0,18.0,1825.0
2026-04-01,248591629,15,0.0,15.0,1806.0
2026-04-01,248639013,100,5.0,95.0,1761.5853465346534
2026-04-01,248639014,62,3.0,59.0,1869.9951612903226
2026-04-01,251889892,4,0.0,4.0,1658.0
2026-04-01,251889894,12,0.0,12.0,1825.9925
2026-04-01,253237666,1,0.0,1.0,1845.0
2026-04-01,278278778,2,0.0,2.0,1815.0
2026-04-01,278837827,2,0.0,2.0,918.125
2026-04-01,286985384,2,0.0,2.0,1660.115
2026-04-01,286985385,3,0.0,3.0,1660.0
2026-04-01,296818633,7,0.0,7.0,843.0
2026-04-01,300294506,13,1.0,12.0,1776.33
2026-04-01,300294507,5,1.0,4.0,1742.0
2026-04-01,331575070,12,0.0,12.0,1265.83
2026-04-01,331575073,3,1.0,2.0,1230.7266666666667
2026-04-01,331575074,16,1.0,15.0,1286.983125
2026-04-01,331575075,15,0.0,15.0,1188.6875
2026-04-01,337308569,5,0.0,5.0,1751.0
2026-04-01,366760796,6,0.0,6.0,1209.5
2026-04-01,366760798,2,0.0,2.0,1183.0
2026-04-01,366813884,3,0.0,3.0,1111.0
2026-04-01,377242549,2,0.0,2.0,1503.0
2026-04-01,384494968,3,0.0,3.0,1250.0
2026-04-01,384494969,1,0.0,1.0,1260.0
2026-04-01,444461581,46,1.0,45.0,1851.9882608695655
2026-04-01,451093486,7,0.0,7.0,1270.9914285714287
2026-04-01,453167037,1,0.0,1.0,774.0
2026-04-01,462870185,10,2.0,8.0,1863.0
2026-04-01,462870186,39,0.0,39.0,1851.1232499999999
2026-04-01,467007550,44,0.0,44.0,1870.0020454545454
2026-04-01,468506772,8,0.0,8.0,1861.9875
2026-04-01,468506773,2,0.0,2.0,1464.0
2026-04-01,471342171,28,0.0,28.0,3782.02
2026-04-01,474397318,90,5.0,85.0,1870.7236666666668
2026-04-01,474629420,33,3.0,30.0,1834.1393939393938
2026-04-01,475748707,42,1.0,41.0,1979.862093023256
2026-04-01,475759397,27,4.0,23.0,1922.7177777777777
2026-04-01,488493915,2,0.0,2.0,3702.0
2026-04-01,504801009,1,0.0,1.0,800.0
2026-04-01,516856408,16,1.0,15.0,2437.8725
2026-04-01,516856409,1,0.0,1.0,1846.0
2026-04-01,541096165,3,0.0,3.0,2478.0
2026-04-01,541096167,16,0.0,16.0,1680.000625
2026-04-01,585840783,2,0.0,2.0,800.0
2026-04-01,649988707,1,0.0,1.0,1800.0
2026-04-01,715890126,3,0.0,3.0,1400.0
2026-04-01,715890127,2,0.0,2.0,1440.0
2026-04-01,715890128,1,0.0,1.0,1560.0
2026-04-01,715890129,1,0.0,1.0,1560.0
2026-04-01,732543825,1,0.0,1.0,1650.0
2026-04-01,732543829,4,0.0,4.0,1750.0
2026-04-01,759970497,1,0.0,1.0,1300.0
2026-04-01,760169672,2,0.0,2.0,1500.0
2026-04-01,760169674,5,0.0,5.0,1083.3333333333333
2026-04-01,760169675,1,0.0,1.0,1550.0
2026-04-01,760169676,1,0.0,1.0,1650.0
2026-04-01,760323301,25,2.0,23.0,1750.0051999999998
2026-04-01,760323302,2,1.0,1.0,2548.0
2026-04-01,760323303,1,0.0,1.0,2400.0
2026-04-01,760323304,15,3.0,12.0,2250.002
2026-04-01,760323305,8,2.0,6.0,2400.0
2026-04-01,760323306,8,0.0,8.0,2550.0
2026-04-01,760323307,26,2.0,24.0,1950.0019230769233
2026-04-01,775902154,18,1.0,17.0,1100.0655555555556
2026-04-01,775902155,1,0.0,1.0,1000.0
2026-04-01,775902156,2,1.0,1.0,1000.0
2026-04-01,775902158,1,0.0,1.0,1000.0
2026-04-01,775902160,4,1.0,3.0,1000.0
2026-04-01,783403723,16,1.0,15.0,2250.0
2026-04-01,783403724,10,0.0,10.0,2300.0
2026-04-01,783403725,12,0.0,12.0,2350.0091666666667
2026-04-01,788921071,47,4.0,43.0,2128.723404255319
2026-04-01,788921072,19,3.0,16.0,1947.3684210526317
2026-04-01,788921073,36,3.0,33.0,2206.931111111111
2026-04-01,788940601,5,0.0,5.0,3550.0
2026-04-01,788940602,10,0.0,10.0,3700.0
2026-04-01,788940603,10,2.0,8.0,3295.4545454545455
2026-04-01,788940604,12,2.0,10.0,3462.5
2026-04-01,788946367,23,0.0,23.0,2200.0052173913045
2026-04-01,789090595,16,1.0,15.0,1800.0
2026-04-01,789090596,18,0.0,18.0,1788.888888888889
2026-04-01,789090597,26,2.0,24.0,1850.0
2026-04-01,789090598,13,0.0,13.0,1834.6153846153845
2026-04-01,790500903,34,2.0,32.0,1863.2767647058824
2026-04-01,790500904,11,0.0,11.0,1768.1818181818182
2026-04-01,790500905,16,1.0,15.0,2025.0
2026-04-01,790943351,2,0.0,2.0,1360.0
2026-04-01,790943352,2,1.0,1.0,1800.0
2026-04-01,796420740,2,0.0,2.0,720.0
2026-04-01,796420741,1,0.0,1.0,920.0
2026-04-01,800256397,2,1.0,1.0,3799.9700000000003
2026-04-01,800256398,2,1.0,1.0,3751.1800000000003
2026-04-01,800270333,7,0.0,7.0,3800.2571428571428
2026-04-01,800270334,3,0.0,3.0,3000.0
2026-04-01,800280518,5,0.0,5.0,2400.0
2026-04-01,800280519,4,0.0,4.0,2600.06
2026-04-01,806630258,2,0.0,2.0,1160.0
2026-04-01,847993700,3,0.0,3.0,1258.3333333333333
2026-04-01,847993701,10,2.0,8.0,1255.0
2026-04-01,847993702,3,0.0,3.0,1141.6666666666667
2026-04-01,874138991,3,0.0,3.0,1200.0
2026-04-01,874138995,1,0.0,1.0,1360.0
2026-04-01,874138996,3,0.0,3.0,1173.3333333333333
2026-04-01,874196280,4,0.0,4.0,1280.0
2026-04-01,874196281,12,0.0,12.0,1349.9916666666666
2026-04-01,874196283,14,0.0,14.0,1428.5714285714287
2026-04-01,876141603,10,0.0,10.0,1640.03
2026-04-01,876141604,7,0.0,7.0,1600.01
2026-04-01,876141605,5,0.0,5.0,1592.0
2026-04-01,876141606,6,0.0,6.0,1600.0
2026-04-01,876153167,1,0.0,1.0,1160.0
2026-04-01,892657953,7,1.0,6.0,3728.842857142857
2026-04-02,218467926,3,0.0,3.0,1015.0
2026-04-02,220783118,1,0.0,1.0,1828.0
2026-04-02,220783128,1,0.0,1.0,1520.0
2026-04-02,220796910,5,0.0,5.0,1055.0
2026-04-02,220796916,17,0.0,17.0,1184.0
2026-04-02,220796924,11,0.0,11.0,1085.0
2026-04-02,220796932,2,0.0,2.0,989.0
2026-04-02,221216505,1,0.0,1.0,1703.0
2026-04-02,221217363,5,0.0,5.0,1206.0
2026-04-02,223302777,2,0.0,2.0,1238.83
2026-04-02,223615358,3,0.0,3.0,1622.0
2026-04-02,225505021,5,0.0,5.0,360.0
2026-04-02,247803775,23,1.0,22.0,1307.0679166666666
2026-04-02,247803776,14,1.0,13.0,1285.0314285714285
2026-04-02,248166626,123,1.0,122.0,2036.3200806451614
2026-04-02,248173261,55,3.0,52.0,2080.2910714285713
2026-04-02,248591628,34,2.0,32.0,1825.0011764705882
2026-04-02,248591629,9,0.0,9.0,1806.0
2026-04-02,248639013,99,1.0,98.0,1777.379595959596
2026-04-02,248639014,58,2.0,56.0,1870.003448275862
2026-04-02,251889894,8,0.0,8.0,1847.0
